S_CTUID,58,59,60,63,64,65,81,83,87,88,89,90,1617,1618,1619,1620,1667,1668,1669
5350221.01,2.3,5625,3220,2400,1410,100,1595,840,290,215,60,10,2680,2210,465,0,2675,2005,675
5350410.13,3.5,5900,3505,2395,2015,65,1725,1275,190,85,70,35,1970,1915,50,0,1970,1545,425
5350189,2.4,4610,2215,2395,1565,170,1050,570,420,270,115,30,2215,920,1295,0,2210,1375,830
5350276.01,2.4,5215,2820,2395,1485,140,1355,835,255,145,85,20,2600,1690,910,0,2600,1800,800
5350576.41,4,6215,3820,2390,1870,125,1850,1470,365,190,125,50,2030,1920,110,0,2030,1280,750
5350401.11,3.8,5750,3360,2390,1835,90,1630,1170,275,145,90,40,1785,1570,215,0,1780,1180,595
5350378.08,3.2,5435,3040,2390,1620,130,1460,950,380,250,100,30,1965,1510,455,0,1965,1265,700
5350376.08,2.9,5390,3000,2390,1560,135,1435,845,345,250,75,25,2135,1900,230,0,2125,1275,850
5350573.07,2.6,4820,2425,2390,1580,205,1185,675,475,265,130,80,2225,1185,1045,0,2225,1545,680
5350297.02,2.5,5445,3055,2390,1550,145,1480,855,265,175,70,20,2555,1535,1015,0,2545,1555,990
5350024,2.3,5580,3185,2390,1570,170,1575,875,315,200,95,25,2965,1755,1210,0,2955,2080,880
5350576.22,4.1,6035,3650,2385,1835,140,1745,1285,305,155,100,50,1795,1610,185,0,1795,1180,615
5350400.12,3.1,5955,3565,2385,1740,110,1745,1120,310,180,100,25,2235,2010,230,0,2225,1585,640
5350575.01,2.9,4835,2445,2385,1500,210,1195,705,485,255,145,80,2010,1305,705,0,2010,1395,615
5350341.04,2.8,4720,2345,2385,1755,170,1115,750,385,180,105,100,2160,610,1550,0,2165,1240,920
5350511.01,2.4,4935,2545,2385,1485,245,1220,750,435,275,115,45,2580,260,2320,0,2575,1400,1180
5350562.02,3.1,5630,3250,2380,1675,130,1585,945,320,200,80,45,2125,1935,190,0,2120,1630,490
5350402.12,2,5375,2990,2380,1530,160,1410,595,345,265,75,10,2905,2155,750,0,2895,1420,1475
5350293,3,5140,2760,2375,1605,160,1340,885,440,260,125,60,2140,1705,435,0,2135,1415,725
5350560,2.9,5180,2805,2375,1610,165,1355,845,405,240,110,60,2155,1600,550,0,2150,1525,625
5350401.13,3.6,5490,3115,2370,1615,120,1480,990,335,200,105,30,1770,1520,245,0,1765,1090,675
5350455,2.9,6700,4335,2370,1665,170,2120,1270,280,165,85,25,2790,2510,280,0,2735,2050,685
5350412.24,3.7,6445,4080,2365,1830,120,2000,1555,345,175,120,50,2270,2150,125,0,2270,1645,625
5350358.02,2.4,3935,1575,2365,1540,185,760,475,450,245,125,80,1910,965,940,0,1905,1145,760
5350440,2.8,6025,3665,2360,1570,160,1795,1055,265,150,85,30,2495,2100,400,0,2490,1865,620
5350056,2.4,4295,1935,2360,1915,75,950,430,190,140,45,15,2015,940,1075,0,2020,1380,640
5350401.14,3.5,6745,4385,2355,1900,70,2155,1425,215,130,65,20,2260,2155,100,0,2255,1735,525
5350513.01,2.8,5970,3620,2355,1670,125,1780,1035,280,180,75,30,2450,2140,310,0,2440,1755,685
5350030,2,3975,1620,2355,1860,140,775,310,260,150,60,50,2220,875,1350,0,2205,1260,945
5350531.02,3.5,5470,3115,2350,1690,140,1480,970,360,190,115,55,1925,1445,485,0,1930,1290,640
5350424.07,3.4,6710,4365,2350,1850,95,2145,1620,280,145,100,30,2460,2310,145,0,2450,1640,810
5350302.02,3,5265,2915,2350,1655,115,1405,885,360,230,90,35,2045,1295,745,0,2040,1335,700
5350520.08,2.7,5360,3015,2350,1655,135,1460,965,320,215,90,20,2305,1585,715,0,2305,1555,755
5350410.09,2.4,4905,2555,2350,1240,125,1200,595,245,185,50,10,2085,1710,375,0,2090,1145,940
5350593,2.9,7240,4895,2345,1685,120,2420,1260,230,135,65,30,2915,2735,185,0,2825,2180,645
5350038,2.2,3520,1175,2345,1770,115,535,225,155,105,45,10,1640,565,1080,0,1645,815,830
5350378.06,3.6,4915,2580,2340,1755,155,1225,920,410,225,110,70,1675,1145,525,0,1675,1125,540
5350528.18,3.6,5735,3395,2340,1870,95,1645,1180,285,170,80,40,1905,1525,380,0,1905,1410,495
5350620.11,3.3,8215,5880,2335,1640,180,2875,2095,350,185,120,40,3430,2825,600,0,3425,2415,1010
5350250.04,3.1,4590,2255,2335,1585,270,1030,740,595,270,200,130,1980,755,1230,0,1980,1070,915
5350412.01,2.8,5600,3265,2335,1445,130,1580,890,270,155,90,25,2245,1880,365,0,2230,1670,565
5350576.56,4.7,6180,3845,2330,1870,90,1855,1375,255,115,80,60,1685,1575,115,0,1685,980,705
5350361.02,3.1,6240,3905,2330,1715,100,1920,1225,350,190,115,45,2455,2295,155,0,2445,2010,435
5350378.16,3.2,5125,2795,2325,1610,170,1345,925,345,205,95,45,1920,1505,405,0,1915,1245,675
5350620.01,3.1,6845,4520,2325,1695,165,2230,1570,330,185,120,25,2965,2610,360,0,2965,2175,795
5350473.01,2.9,5395,3070,2320,1465,165,1505,1005,305,170,105,30,2195,1775,415,0,2190,1615,580
5350201,1.9,4735,2415,2320,1430,195,1165,495,245,185,60,5,2795,1250,1545,0,2795,1670,1125
5350313,3.1,4585,2270,2315,1525,180,1085,675,460,250,135,70,1810,1130,680,0,1805,1265,540
5350378.12,2.8,4195,1885,2315,1550,210,895,590,520,285,125,110,1815,955,855,0,1815,1075,735
5350362.04,2.7,4380,2065,2315,1495,165,985,625,355,225,90,45,1770,1330,440,0,1770,1290,480
5350516.16,2.5,4950,2635,2315,1625,90,1270,590,235,135,75,30,2115,1675,440,0,2115,1490,620
5350299.02,1.9,4835,2515,2315,1670,100,1195,430,215,175,30,10,2815,1540,1270,0,2805,1415,1395
5350360,3,5150,2845,2310,1610,135,1365,835,375,200,125,50,1995,1665,335,0,2000,1535,460
5350231,2.5,5505,3200,2310,1675,125,1580,920,255,175,60,25,2570,1570,995,0,2565,1955,610
5350562.05,2.5,4710,2400,2310,1430,200,1165,685,415,260,110,45,2250,1430,820,0,2250,1405,845
5350576.58,4.1,6395,4090,2305,1750,140,1975,1470,325,155,110,60,2070,1805,265,0,2075,1225,850
5350512,2.6,4995,2690,2305,1465,170,1270,800,335,205,90,35,2175,905,1270,0,2170,1325,840
5350355.04,2.8,4320,2015,2300,1455,175,930,650,420,250,120,50,1805,500,1305,0,1805,1085,720
5350472,2.8,5955,3655,2300,1520,225,1805,1070,405,245,130,35,2670,2280,390,0,2670,1885,785
5350322.01,2.1,4325,2020,2300,1745,85,950,480,300,220,65,15,2265,1280,990,0,2245,950,1295
5350410.03,2.9,6085,3785,2295,1700,100,1835,1110,235,160,60,20,2450,2140,310,0,2440,1665,770
5350248.04,3.1,4100,1815,2290,1680,150,845,530,330,175,90,65,1495,825,670,0,1485,985,505
5350094,2.4,4350,2065,2290,1750,95,1015,520,280,170,90,15,2025,1085,940,0,2025,1365,655
5350528.26,2.5,4465,2185,2285,1590,165,1055,640,455,260,150,45,2115,1145,970,0,2115,1225,890
5350249.03,3.6,4725,2455,2280,1690,145,1165,820,400,185,140,75,1590,1120,475,0,1590,1085,500
5350331.01,2.4,4875,2595,2280,1290,130,1250,660,345,215,85,35,2295,1820,475,0,2295,1715,580
5350528.48,4.2,6170,3890,2275,1820,85,1880,1490,260,145,75,45,1905,1660,240,0,1910,1215,695
5350424.11,3.1,6440,4165,2275,1615,110,2050,1410,285,155,100,30,2565,2235,325,0,2565,1630,935
5350576.4,4.5,6200,3930,2270,1750,110,1875,1395,260,125,90,45,1780,1580,195,0,1780,1150,625
5350403.12,3.7,7230,4960,2270,1710,105,2415,1775,270,155,85,30,2595,2495,100,0,2595,1765,825
5350442.06,3.3,7715,5450,2270,1630,140,2675,1950,355,175,140,50,3155,2880,280,0,3155,2110,1045
5350603,2,4385,2120,2270,1290,160,1025,465,235,170,60,10,2550,750,1800,0,2545,1425,1115
5350351.01,2.7,4610,2345,2265,1490,170,1115,710,405,290,85,30,2080,1005,1075,0,2080,1465,615
5350316.04,2.5,3325,1065,2265,1395,230,495,335,545,240,155,145,1670,425,1245,0,1675,995,680
5350162,2.5,4375,2120,2260,1420,155,1010,600,355,220,105,30,1915,1105,815,0,1915,1205,720
5350572.05,2.5,4880,2620,2260,1510,180,1250,745,365,235,100,35,2320,650,1675,0,2325,1440,885
5350442.05,2.8,5855,3595,2255,1410,155,1770,1200,350,200,115,30,2600,2370,230,0,2605,1930,670
5350348,2.7,4800,2550,2255,1385,115,1205,765,325,215,80,25,1970,1590,380,0,1970,1415,555
5350350,2.7,4580,2330,2255,1455,120,1115,680,335,195,105,35,1970,1320,650,0,1965,1400,565
5350481.01,3.3,6450,4200,2250,1625,145,2075,1465,340,175,125,45,2530,2285,245,0,2530,1825,705
5350501.02,2.9,5785,3535,2250,1585,130,1745,1080,270,160,90,25,2385,2175,210,0,2385,1775,610
5350363.07,2.7,4330,2080,2250,1600,170,970,690,330,180,100,50,1925,335,1585,0,1925,1225,700
5350236.02,2.6,5185,2930,2250,1480,130,1440,865,305,200,80,30,2265,1905,365,0,2265,1730,535
5350400.14,4,5205,2965,2245,1650,105,1405,965,305,170,110,30,1530,1305,225,0,1530,965,560
5350528.22,3.7,5345,3100,2245,1745,85,1485,1015,280,145,95,45,1750,1325,425,0,1745,1120,625
5350355.02,2.7,4420,2180,2245,1515,125,1045,645,430,250,140,35,1915,1165,755,0,1915,1260,660
5350516.37,2.7,5200,2955,2245,1510,135,1420,870,295,185,80,25,2250,1675,575,0,2245,1480,765
5350378.04,3.5,4865,2630,2235,1665,125,1260,875,365,205,95,60,1770,1270,500,0,1770,1135,635
5350344.01,2.8,4440,2205,2235,1505,175,1055,635,350,210,95,40,1945,1025,920,0,1940,1165,775
5350378.11,3.3,4680,2455,2230,1640,155,1175,865,355,200,105,45,1695,1325,375,0,1690,1030,665
5350526.01,3,4850,2615,2230,1570,175,1260,920,395,225,115,60,1995,910,1085,0,2000,1195,800
5350221.02,2.4,4450,2220,2230,1470,190,1040,630,325,210,95,25,2065,635,1430,0,2065,1180,885
5350102.02,1.7,3950,1720,2230,1490,145,835,250,210,155,40,10,2595,145,2455,0,2595,1480,1110
5350320.01,2.5,4525,2305,2220,1155,165,1070,585,325,240,70,25,2040,605,1440,0,2030,950,1080
5350063.04,1.4,3260,1040,2220,1805,95,500,75,75,55,20,5,2200,400,1795,0,2200,1155,1045
5350331.03,3.3,4535,2315,2215,1625,200,1095,850,490,245,135,110,1865,465,1395,0,1860,980,880
5350370.02,3,4670,2455,2215,1465,130,1155,780,325,205,90,30,1810,1325,485,0,1805,1175,630
5350042,2.3,4105,1880,2215,1800,60,915,390,190,120,55,5,1955,870,1080,0,1950,1280,675
5350576.62,4.5,5620,3415,2210,1740,115,1620,1215,265,115,85,60,1570,1355,215,0,1570,1035,540
5350400.13,4,5370,3155,2210,1705,90,1510,1155,255,130,90,35,1650,1355,295,0,1650,945,710
5350620.1,3.7,8230,6020,2210,1675,120,2955,2270,290,150,100,35,3270,2970,300,0,3275,2480,795
5350299.01,2.8,5200,2995,2205,1575,100,1450,940,270,175,75,20,2205,1500,705,0,2200,1540,660
5350109,2.5,4765,2560,2205,1645,130,1260,670,325,215,85,25,2200,1350,850,0,2200,1390,810
5350352,2.7,4485,2285,2200,1410,140,1095,705,310,200,85,25,1890,1225,670,0,1890,1170,720
5350304.06,2.6,5050,2850,2200,1505,110,1375,830,270,185,70,15,2205,1760,440,0,2200,1305,900
5350080.02,2.3,3930,1735,2200,1510,150,800,490,335,215,95,20,1975,425,1550,0,1975,1085,885
5350422.06,2.3,4530,2330,2200,1220,170,1130,610,335,220,85,25,2210,1160,1050,0,2215,1245,965
5350208,2.1,3535,1345,2195,1450,165,650,370,395,255,90,50,2000,630,1370,0,2000,1150,850
5350185.02,2,4120,1930,2195,1505,150,945,430,240,170,55,10,2275,925,1350,0,2270,1375,895
5350528.46,3.9,5610,3415,2190,1795,95,1660,1290,265,120,75,70,1810,1560,250,0,1810,1260,550
5350456.02,3,5925,3735,2190,1540,145,1850,1140,275,165,90,30,2395,2055,340,0,2385,1835,550
5350610.02,3,7020,4830,2190,1605,135,2395,1560,265,160,85,20,2975,2770,205,0,2970,2370,605
5350346.02,2.7,4365,2175,2190,1515,145,1030,695,455,300,105,50,2030,555,1470,0,2030,1325,700
5350021,2,4495,2300,2190,1385,185,1125,515,225,170,45,10,2645,1145,1500,0,2645,1725,925
5350411.24,4.1,5640,3455,2185,1705,120,1635,1280,305,155,105,50,1790,1440,345,0,1790,960,830
5350194.04,2.6,4985,2795,2185,1505,165,1345,885,305,210,70,25,2540,780,1760,0,2530,1420,1115
5350600.02,3.3,5790,3605,2180,1735,95,1770,1225,280,150,105,30,2105,1960,145,0,2105,1755,355
5350103,2.3,5125,2945,2180,1365,105,1445,760,180,110,65,10,2485,1870,615,0,2485,1870,615
5350400.11,4,5305,3130,2175,1725,70,1510,1090,215,115,75,25,1565,1395,170,0,1565,1050,520
5350585.05,3.2,5765,3590,2175,1625,120,1785,1295,295,135,110,50,2270,2135,140,0,2270,1840,430
5350421.01,3,5900,3720,2175,1590,80,1815,1120,210,140,55,20,2285,1990,295,0,2280,1370,915
5350516.05,2.9,5080,2900,2175,1515,135,1425,910,400,230,115,50,2140,1710,435,0,2140,1545,595
5350422.02,2.6,4555,2380,2175,1365,190,1155,690,390,255,100,35,2070,1170,905,0,2075,1180,890
5350040,2.5,4085,1915,2170,1650,90,910,415,225,145,70,10,1755,1030,720,0,1745,1030,715
5350451.02,2.1,4325,2155,2170,1205,180,1055,465,300,205,80,15,2230,1315,910,0,2225,1480,745
5350128.06,1.7,3825,1655,2170,1690,120,800,295,140,100,35,5,2540,300,2240,0,2540,1415,1125
5350528.37,3.9,6590,4430,2165,1695,100,2150,1570,230,120,80,30,2215,2050,155,0,2205,1520,685
5350315.03,3.2,4475,2310,2165,1465,145,1100,735,405,210,110,85,1700,1110,585,0,1700,1180,525
5350235.02,2.6,4585,2420,2165,1360,130,1180,690,365,235,95,35,2035,1690,345,0,2035,1430,600
5350528.33,3.7,5470,3310,2160,1770,70,1610,1180,200,95,85,20,1760,1615,150,0,1760,1305,460
5350376.01,3.2,4305,2145,2160,1490,135,995,615,415,240,100,80,1555,1080,475,0,1555,1030,520
5350295,2.7,4375,2215,2160,1420,160,1060,675,395,270,95,30,1900,815,1085,0,1895,1300,595
5350516.03,2.6,4765,2605,2160,1380,165,1285,750,395,250,105,35,2195,1815,380,0,2195,1510,685
5350377.04,3.5,5090,2935,2155,1545,110,1415,905,325,195,120,15,1670,1510,160,0,1665,1150,515
5350516.22,3.6,5625,3470,2150,1755,90,1705,1340,205,105,70,30,1960,1880,85,0,1955,1540,420
5350451.06,3.2,5220,3070,2150,1580,140,1510,1105,345,140,160,45,2045,1830,215,0,2040,1560,485
5350522,2.7,5130,2980,2150,1340,150,1455,810,345,230,85,30,2195,1735,465,0,2200,1600,595
5350112,2.6,4610,2455,2150,1550,130,1190,695,305,215,65,25,2070,1385,685,0,2070,1365,705
5350635,2.4,5105,2960,2150,1250,190,1465,800,280,190,75,20,2495,1645,850,0,2490,1835,665
5350051,2.3,4585,2435,2150,1580,95,1190,605,180,110,50,15,2380,1035,1350,0,2370,1635,730
5350059,2.2,3525,1380,2150,1615,50,595,250,115,80,30,5,1445,675,770,0,1440,840,595
5350528.11,2.2,4895,2750,2150,1265,160,1325,590,300,200,75,25,2485,1855,625,0,2485,1295,1190
5350516.46,4,5920,3785,2140,1785,75,1835,1480,180,90,65,25,1885,1740,145,0,1885,1330,560
5350528.34,3.2,5050,2900,2140,1685,105,1410,1025,275,150,90,40,1855,1725,135,0,1845,1315,525
5350250.01,3.4,4510,2375,2135,1435,135,1100,720,325,160,100,65,1540,985,550,0,1535,1005,530
5350500.02,2.2,4240,2100,2135,1315,180,1025,490,370,255,100,20,2185,1205,975,0,2175,1455,725
5350116,2.1,4050,1915,2135,1445,110,895,425,190,135,40,15,1965,985,980,0,1955,1250,705
5350528.45,3.2,4585,2455,2130,1600,125,1185,835,470,280,130,65,1770,1085,680,0,1765,1295,470
5350521.01,2.4,4790,2660,2130,1365,165,1285,740,315,215,70,30,2325,1235,1090,0,2320,1260,1060
5350354,3.1,4615,2490,2125,1460,105,1155,725,300,180,80,40,1655,1275,375,0,1650,1220,435
5350129,2.2,4855,2725,2125,1570,125,1340,685,220,130,75,20,2615,1185,1435,0,2615,1755,855
5350091.02,1.7,3270,1145,2125,1675,85,550,165,120,85,35,10,2025,510,1515,0,2020,1190,830
5350424.16,3.6,6760,4635,2120,1685,110,2275,1750,225,115,80,35,2440,2250,190,0,2435,1490,945
5350450.06,3.4,6190,4075,2120,1660,85,2005,1480,235,120,85,30,2240,2005,235,0,2240,1625,610
5350375.04,3.2,4550,2435,2120,1525,110,1160,760,340,200,95,40,1660,1330,335,0,1660,1100,565
5350270.01,2.5,4160,2035,2120,1455,140,995,575,360,205,105,50,1950,700,1255,0,1940,1155,785
5350263.03,2.2,4265,2150,2120,1270,135,995,565,280,200,65,15,2045,825,1220,0,2035,1320,715
5350362.02,3.5,4880,2770,2115,1630,80,1345,900,220,130,60,30,1625,1440,185,0,1625,1180,445
5350303,2.9,4460,2350,2115,1525,135,1120,790,345,200,100,40,1810,420,1395,0,1810,1015,800
5350357.02,2.9,3730,1615,2115,1505,190,765,500,610,310,190,110,1715,510,1205,0,1715,1110,600
5350115,2.5,3835,1720,2115,1365,120,785,440,300,190,80,35,1535,780,755,0,1530,1090,440
5350422.05,3.5,5900,3785,2110,1690,85,1840,1400,230,140,75,15,2005,1875,125,0,2000,1260,740
5350637,3,6200,4095,2110,1610,100,1855,1060,165,85,60,15,2235,2055,175,0,2180,1820,360
5350375.03,2.8,4380,2275,2110,1465,160,1085,690,395,225,100,70,1865,740,1120,0,1865,1155,710
5350283.02,2.7,3635,1525,2110,1360,175,735,430,545,290,150,100,1710,825,890,0,1715,1240,470
5350107,2.9,4325,2220,2105,1500,145,1075,695,340,200,95,45,1750,1245,505,0,1750,1295,455
5350190.02,2.4,3920,1820,2105,1380,190,875,510,400,245,110,40,2030,615,1415,0,2035,1115,920
5350521.06,2.3,4670,2560,2105,1205,160,1245,670,280,185,65,25,2445,625,1820,0,2440,1245,1195
5350573.09,3.6,4780,2675,2100,1570,140,1290,930,410,210,125,70,1670,1325,340,0,1670,1130,540
5350613.04,2.3,4015,1920,2100,1495,110,935,455,200,130,50,15,1870,965,905,0,1870,1090,780
5350225.01,2.1,4460,2360,2100,1310,120,1155,530,275,195,65,10,2320,1215,1105,0,2315,1565,745
5350612.12,3.4,5560,3470,2095,1680,105,1715,1260,235,115,90,30,2040,1900,140,0,2035,1720,315
5350576.16,4.1,5295,3205,2090,1620,100,1545,1120,250,130,90,30,1590,1365,230,0,1590,1075,515
5350572.08,3.8,4555,2470,2090,1690,100,1170,815,250,140,65,45,1430,1110,320,0,1420,900,520
5350410.05,3.3,5310,3225,2085,1755,70,1575,1115,185,90,65,30,1870,1795,70,0,1865,1475,395
5350363.05,2.7,3565,1485,2085,1570,145,695,505,455,250,135,65,1725,580,1140,0,1725,995,730
5350576.2,4.3,5385,3305,2080,1500,100,1560,1210,275,145,85,40,1565,1360,205,0,1565,995,565
5350502.01,2.8,4595,2525,2080,1440,150,1235,755,345,215,100,35,1995,1495,495,0,1990,1460,535
5350307.03,2.3,4435,2350,2080,1585,100,1090,665,325,230,80,10,2260,1375,885,0,2225,1000,1225
5350590,2.3,4155,2070,2080,1235,185,1020,490,365,225,100,35,2135,1315,825,0,2135,1410,720
5350286,2.5,3730,1655,2075,1425,130,780,390,365,185,90,85,1665,955,710,0,1660,1100,560
5350412.1,3.3,5120,3065,2060,1460,105,1495,935,255,145,95,20,1755,1640,120,0,1760,1400,360
5350411.01,2.9,4860,2805,2060,1365,120,1345,815,265,170,75,15,1830,1535,295,0,1825,1290,535
5350527.04,2.7,4975,2920,2060,1395,125,1430,860,290,185,85,20,2105,1555,550,0,2105,1605,500
5350412.22,3.7,6430,4375,2055,1585,105,2150,1685,250,115,95,40,2390,2205,185,0,2390,1665,730
5350097.01,2.6,3770,1715,2055,1525,110,800,450,205,135,60,15,1545,690,850,0,1535,915,625
5350530.01,3.4,4040,1990,2050,1465,170,935,675,420,215,130,70,1560,710,855,0,1560,930,630
5350612.24,3.4,6055,4010,2050,1615,85,1960,1500,220,120,80,20,2355,2125,235,0,2340,1745,595
5350212,2.6,4795,2740,2050,1370,130,1350,790,290,180,90,20,2170,1695,480,0,2165,1665,500
5350276.02,2.9,5420,3375,2045,1495,105,1645,1080,245,140,75,30,2420,1895,525,0,2420,1890,525
5350516.06,2.7,4205,2160,2045,1140,125,1020,640,285,155,105,35,1710,1210,500,0,1710,1100,610
5350291.02,2.6,4165,2115,2045,1250,150,1010,595,325,205,95,30,1925,1045,875,0,1925,1370,550
5350307.06,2.3,4720,2680,2045,1530,105,1260,750,235,165,60,10,2280,1480,800,0,2255,1040,1210
5350184.01,2.2,4265,2220,2045,1255,140,1085,560,315,210,90,20,2295,1090,1210,0,2295,1470,825
5350612.03,3.1,5075,3035,2040,1550,130,1490,1060,290,145,115,30,1995,1720,275,0,1985,1525,465
5350376.04,2.8,4750,2710,2040,1210,95,1250,725,285,185,75,25,1790,1245,540,0,1790,1075,715
5350373,2.7,4070,2030,2040,1410,145,980,595,335,215,90,30,1785,845,940,0,1785,1190,600
5350528.01,3.3,4890,2855,2035,1555,105,1395,945,235,110,90,30,1740,1370,370,0,1740,1250,495
5350353.02,3.2,4345,2315,2035,1435,135,1115,745,330,190,90,50,1690,1060,635,0,1690,1160,530
5350314.01,3,3890,1855,2035,1370,195,865,615,510,285,160,65,1675,355,1325,0,1680,895,785
5350275,2.5,4945,2910,2035,1390,95,1425,790,185,105,55,20,2390,1540,845,0,2385,1740,640
5350323.02,2.6,4875,2845,2030,1120,80,1315,680,195,140,45,5,1760,1125,635,0,1750,1065,690
5350058,2.1,3650,1615,2030,1615,70,795,305,120,90,25,10,1930,770,1165,0,1935,1160,775
5350411.04,3.1,4960,2930,2025,1475,70,1440,935,200,120,65,20,1780,1590,190,0,1780,1330,455
5350482,3.1,6015,3990,2025,1470,125,1970,1175,210,120,75,20,2430,2195,235,0,2330,1820,515
5350376.12,2.8,4735,2710,2025,1325,90,1305,765,260,175,70,20,1860,1650,205,0,1855,1140,720
5350430.07,2.8,5955,3930,2025,1345,140,1940,1195,255,140,85,30,2685,2225,465,0,2680,1845,835
5350090,1.7,3845,1825,2025,1255,100,865,265,120,95,20,5,2370,1145,1230,0,2355,1470,890
5350528.12,3.7,4930,2915,2020,1580,85,1400,995,210,125,65,20,1550,1345,205,0,1545,1175,365
5350573.05,3.1,4735,2715,2020,1390,160,1325,800,315,180,105,35,1815,1485,335,0,1815,1365,455
5350250.02,2.8,4120,2105,2020,1295,150,1010,590,370,190,120,55,1740,1050,695,0,1740,1210,535
5350194.02,3.1,4630,2625,2015,1355,100,1225,885,200,110,50,40,1880,0,1875,0,1880,870,1010
5350452.02,2.6,4230,2215,2015,1310,180,1075,570,335,195,105,35,1895,1020,875,0,1895,1285,615
5350402.02,2.5,4760,2745,2015,1455,135,1315,735,245,170,65,15,2190,1170,1020,0,2180,965,1215
5350452.03,2.6,4770,2755,2010,1310,150,1365,785,285,170,85,30,2105,1565,540,0,2105,1540,565
5350606,2.4,4355,2345,2010,1230,140,1155,585,335,210,85,35,2095,1335,755,0,2090,1405,685
5350410.14,3.3,5160,3155,2005,1545,75,1555,1070,215,120,80,20,1830,1720,110,0,1835,1415,420
5350248.05,3.2,3790,1785,2005,1390,135,810,505,240,130,70,40,1275,895,380,0,1275,865,415
5350314.02,3.2,4120,2120,2005,1375,140,1010,655,350,185,95,70,1565,1175,395,0,1565,995,570
5350575.02,2.5,3875,1865,2005,1275,190,895,500,385,240,110,40,1870,715,1155,0,1865,1215,655
5350287.04,2.2,3620,1615,2005,1175,120,775,470,230,160,60,20,2055,1005,1050,0,2055,1230,825
5350585.09,3.1,4850,2845,2000,1475,120,1410,975,235,130,80,25,1810,1645,165,0,1810,1505,305
5350310.02,2.7,4245,2245,2000,1360,135,1090,715,300,190,85,25,1825,850,975,0,1820,1220,595
5350638,2.6,4895,2895,2000,1215,200,1435,825,335,200,110,30,2295,1755,540,0,2285,1825,460
5350441.02,2.4,3910,1920,2000,1080,160,905,490,265,150,90,30,1805,1000,810,0,1805,1230,575
5350294.02,3.2,3840,1845,1995,1350,130,880,565,385,215,105,70,1360,1125,235,0,1360,1015,345
5350214,2.1,4455,2460,1995,1350,110,1205,590,230,170,50,10,2410,1940,470,0,2415,1725,685
5350431.02,2.9,5585,3590,1990,1445,100,1750,945,195,120,55,20,2170,1900,265,0,2115,1535,580
5350576.6,4.4,6200,4215,1980,1530,115,2030,1545,250,105,80,65,1905,1730,175,0,1905,1110,795
5350576.17,4.1,5365,3385,1980,1495,110,1635,1140,270,125,90,55,1670,1505,160,0,1665,1140,535
5350378.27,3.8,4630,2650,1980,1525,125,1260,975,305,170,85,45,1530,1280,255,0,1530,965,560
5350520.01,3.4,4565,2585,1980,1460,110,1245,855,295,190,80,30,1645,1290,355,0,1650,1105,545
5350460.01,3,5860,3885,1980,1475,90,1920,1250,180,95,55,30,2370,2085,290,0,2370,1720,650
5350527.05,2.7,4940,2960,1980,1320,105,1435,790,270,170,80,20,2055,1655,395,0,2055,1565,490
5350420.13,2.5,4690,2715,1980,1300,120,1290,820,295,190,85,15,2150,1680,475,0,2155,1175,970
5350576.5,4,5165,3185,1975,1550,120,1540,1180,275,105,110,60,1685,1580,105,0,1680,1100,585
5350528.2,3.4,5035,3055,1975,1430,95,1480,895,240,135,75,30,1750,1440,310,0,1745,1250,500
5350503,2.7,4230,2255,1975,1380,165,1095,640,340,220,80,45,1865,1085,780,0,1865,1295,575
5350050.04,2.3,4070,2095,1975,1320,125,1035,585,310,140,110,60,2210,1035,1170,0,2195,1645,555
5350341.02,2.3,3775,1795,1975,1235,125,850,485,185,125,50,10,1780,1050,730,0,1780,930,850
5350592.02,3,5375,3405,1965,1335,140,1665,1065,235,125,85,30,2120,2000,120,0,2115,1815,305
5350131,2.2,4560,2595,1965,1415,90,1260,620,145,90,40,15,2395,1380,1010,0,2395,1645,750
5350521.03,3.3,4215,2260,1960,1455,115,1070,750,305,195,75,35,1500,1230,275,0,1495,980,520
5350450.05,3,4885,2920,1960,1395,130,1440,950,295,170,95,25,2020,1750,270,0,2020,1545,475
5350576.43,3.8,4970,3015,1955,1435,125,1460,1090,340,160,110,65,1695,1530,165,0,1695,1140,550
5350072.01,2.5,3690,1740,1955,1350,150,840,475,390,230,105,60,1835,805,1025,0,1830,1275,560
5350047.02,1.9,3300,1345,1955,1290,165,640,290,180,115,45,20,1935,395,1535,0,1930,900,1025
5350238.02,2.7,4295,2345,1950,1225,150,1135,690,370,225,105,40,1995,1020,980,0,1990,1340,650
5350171,2.5,3365,1420,1945,1200,240,640,385,435,245,130,60,1520,640,885,0,1515,1005,510
5350119,2,4145,2200,1945,1395,80,1070,420,110,70,30,10,2350,890,1460,0,2330,1495,840
5350576.59,4.4,5130,3195,1940,1515,95,1535,1195,230,110,85,35,1505,1345,155,0,1500,930,570
5350222.02,2.8,4125,2190,1940,1220,140,1040,680,355,225,90,30,1785,860,925,0,1785,1285,505
5350204,2.1,3865,1920,1940,1175,170,945,480,230,165,55,10,2180,1070,1110,0,2180,1420,760
5350089,1.6,3740,1795,1940,1295,75,815,180,105,85,20,0,2320,1200,1120,0,2295,1310,990
5350411.22,3.5,4610,2685,1935,1515,85,1315,980,240,115,90,30,1575,1415,165,0,1575,1210,365
5350411.19,3.4,6215,4270,1935,1310,125,2060,1620,230,115,80,35,2500,2200,300,0,2495,1450,1045
